,pond,start_date,date_time,Productivity (Soluble Protein),id,pHam,pHpm,height,mat_density,wateradded,nutrientsadded,pHadjusted,innoculation,harvested,comments,biomassAMsieve1,biomassAMsieve2,biomassAMsieve3,biomassPMsieve1,biomassPMsieve2,biomassPMsieve3,dryweight,WMPerm2,DMPerm2,WMPerPond,DMPerPond,Sieve1,Sieve2,Sieve3,cal_sieve1,cal_sieve2,cal_sieve3,EC,watertemp,DO,surfacearea,SAcorrection,effectiveSA,dailydiff,netremoval,total
748,80B,2021-01-25 00:00:00,2021-02-19,0.25113985222320556,2910,5.5,6.4,14.8,1390.6,,,,,,,,,,,,,5.08,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
749,80B,2021-01-25 00:00:00,2021-02-22,0.22320089556528597,2929,6.8,6.8,14.5,,,,,,,,,,,,,,5.08,,,,,,,,22.2,21.2,20.3,2.7,24.0,8.68,84.0,,84.0,,,
750,80B,2021-01-25 00:00:00,2021-02-23,0.4592351731671958,2930,6.6,6.9,14.0,,,,,,59400.0,,,,,,,,5.08,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
751,80B,2021-01-25 00:00:00,2021-02-24,0.44211402719661164,2963,6.4,6.5,13.5,,Yes,,,,,,,,,,,,5.05,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
752,80B,2021-01-26 00:00:00,2021-02-25,0.4447762985229492,2964,6.3,6.2,14.0,,,,,,,,,,,,,,5.05,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
753,80B,2021-01-27 00:00:00,2021-02-26,0.423422324308123,2999,5.1,5.8,14.3,,,,,,,100g NaHCO3 AM,,,,,,,5.05,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
754,80C,2020-12-01 00:00:00,2020-12-30,0.09321153661300396,1350,6.1,6.0,15.0,1429.2,No,No,No,0.0,0.0,,47.9,43.3,41.2,,,,5.69,,,,,1603.1,1383.1,1301.3,22.2,21.2,20.3,2.4,,7.76,84.0,,84.0,,,
755,80C,2020-12-02 00:00:00,2020-12-30,0.06923249703475405,1350,6.1,6.0,15.0,1429.2,No,No,No,0.0,0.0,,47.9,43.3,41.2,,,,5.69,,,,,1603.1,1383.1,1301.3,22.2,21.2,20.3,2.4,,7.76,84.0,,84.0,,,
756,80C,2020-12-03 00:00:00,2020-12-30,0.057720997301737506,1350,6.1,6.0,15.0,1429.2,No,No,No,0.0,0.0,,47.9,43.3,41.2,,,,5.69,,,,,1603.1,1383.1,1301.3,22.2,21.2,20.3,2.4,,7.76,84.0,,84.0,,,
757,80C,2020-12-04 00:00:00,2020-12-30,0.07615236564929666,1350,6.1,6.0,15.0,1429.2,No,No,No,0.0,0.0,,47.9,43.3,41.2,,,,5.69,,,,,1603.1,1383.1,1301.3,22.2,21.2,20.3,2.4,,7.76,84.0,,84.0,,,
758,80C,2020-12-07 00:00:00,2021-01-04,0.4591178809579537,1351,5.8,5.8,14.5,1392.1,No,No,No,0.0,85200.0,Entire culture removed from pond weighed (169.2 kg) reduced to 84 kg and returned to pond,47.4,40.3,42.8,,,,5.82,,,,,1575.6,1197.5,1403.1,22.2,21.2,20.3,,,,84.0,,84.0,,,
759,80C,2020-12-07 00:00:00,2021-01-05,0.44498941611172527,1352,5.8,5.6,14.5,,No,No,No,0.0,0.0,,,,,,,,5.82,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
760,80C,2020-12-07 00:00:00,2021-01-06,0.3932254672797067,1353,5.5,5.2,14.5,1059.8,No,No,No,0.0,0.0,,42.6,37.2,34.8,,,,5.82,,,,,1276.3,1000.6,902.5,22.2,21.2,20.3,,,,84.0,,84.0,,,
761,80C,2020-12-08 00:00:00,2021-01-07,0.3756837883169991,1354,4.9,5.7,14.5,,No,No,Yes,0.0,0.0,100g NaHCO3 AM. Baffles added to far side of pond.,,,,,,,5.82,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
762,80C,2020-12-09 00:00:00,2021-01-08,0.291485313280378,1355,5.6,5.3,14.0,724.2,Yes,No,Yes,0.0,0.0,1.0cm water added,35.0,32.0,31.5,,,,5.82,,,,,799.4,677.5,695.6,22.2,21.2,20.3,2.5,,9.1,84.0,,84.0,,,
763,80C,2020-12-10 00:00:00,2021-01-08,0.3011696139830321,1355,5.6,5.3,14.0,724.2,Yes,No,Yes,0.0,0.0,1.0cm water added,35.0,32.0,31.5,,,,5.82,,,,,799.4,677.5,695.6,22.2,21.2,20.3,2.5,,9.1,84.0,,84.0,,,
764,80C,2020-12-11 00:00:00,2021-01-08,0.30855061466056466,1355,5.6,5.3,14.0,724.2,Yes,No,Yes,0.0,0.0,1.0cm water added,35.0,32.0,31.5,,,,5.82,,,,,799.4,677.5,695.6,22.2,21.2,20.3,2.5,,9.1,84.0,,84.0,,,
765,80C,2020-12-14 00:00:00,2021-01-11,0.22655927442399823,1356,6.2,6.1,14.5,731.3,,,,,,600 mg TRIA added to the pond,35.2,31.8,31.8,,,,5.6,,,,,813.8,661.3,718.8,22.2,21.2,20.3,,,,84.0,,84.0,,,
766,80C,2020-12-14 00:00:00,2021-01-12,0.21867454626243105,1357,5.9,5.8,14.5,,,,,,,Entire culture removed from pond weighed (96.6 kg) and returned to pond,,,,,,,5.6,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
767,80C,2020-12-14 00:00:00,2021-01-13,0.21911476018156323,1358,5.7,5.4,14.5,1129.0,,,,,,,44.0,38.3,35.7,,,,5.6,,,,,1361.3,1068.1,957.5,22.2,21.2,20.3,,,,84.0,,84.0,,,
768,80C,2020-12-15 00:00:00,2021-01-14,0.18906951281506673,1359,5.2,4.9,14.5,,,,,,,100g NaHCO3 PM,,,,,,,5.6,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
769,80C,2020-12-16 00:00:00,2021-01-15,0.2411163629259382,1360,5.7,5.3,14.5,1044.0,,,,,,,40.0,37.3,36.5,,,,5.6,,,,,1110.6,1010.6,1010.6,22.2,21.2,20.3,2.7,,8.11,84.0,,84.0,,,
770,80C,2020-12-17 00:00:00,2021-01-15,0.24499628722242534,1360,5.7,5.3,14.5,1044.0,,,,,,,40.0,37.3,36.5,,,,5.6,,,,,1110.6,1010.6,1010.6,22.2,21.2,20.3,2.7,,8.11,84.0,,84.0,,,
771,80C,2020-12-18 00:00:00,2021-01-15,0.2541381461287518,1360,5.7,5.3,14.5,1044.0,,,,,,,40.0,37.3,36.5,,,,5.6,,,,,1110.6,1010.6,1010.6,22.2,21.2,20.3,2.7,,8.11,84.0,,84.0,,,
772,80C,2020-12-21 00:00:00,2021-01-18,0.2953883705341086,1361,4.8,5.3,14.5,1111.5,,,,,,125g NaHCO3 AM,43.3,37.4,36.4,,,,5.84,,,,,1314.4,1016.3,1003.8,22.2,21.2,20.3,,,,84.0,,84.0,,,
773,80C,2020-12-21 00:00:00,2021-01-19,0.2856573065628089,1362,5.0,5.6,14.0,,,,,,,100g NaHCO3 AM. Entire culture removed from pond weighed (115.2 kg) and returned to pond,,,,,,,5.84,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
774,80C,2020-12-21 00:00:00,2021-01-20,0.26506059719194686,1363,5.4,5.0,14.0,1028.3,,,,,,,42.5,35.7,34.9,,,,5.84,,,,,1265.0,909.4,910.6,22.2,21.2,20.3,,,,84.0,,84.0,,,
775,80C,2020-12-22 00:00:00,2021-01-21,0.24403904890074044,1364,4.9,5.4,14.0,,Yes,No,Yes,0.0,0.0,100 NaHCO3 AM +1.0 cm water,,,,,,,5.84,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
776,80C,2020-12-23 00:00:00,2021-01-22,0.25857848639556336,1365,5.7,5.4,15.0,1164.2,,,,,,,41.1,39.6,38.9,,,,5.84,,,,,1176.9,1153.1,1162.5,22.2,21.2,20.3,2.6,,7.28,84.0,,84.0,,,
777,80C,2020-12-28 00:00:00,2021-01-22,0.2915801430888585,1365,5.7,5.4,15.0,1164.2,,,,,,,41.1,39.6,38.9,,,,5.84,,,,,1176.9,1153.1,1162.5,22.2,21.2,20.3,2.6,,7.28,84.0,,84.0,,,
778,80C,2020-12-28 00:00:00,2021-01-22,0.2915801430888585,1365,5.7,5.4,15.0,1164.2,,,,,,,41.1,39.6,38.9,,,,5.84,,,,,1176.9,1153.1,1162.5,22.2,21.2,20.3,2.6,,7.28,84.0,,84.0,,,
779,80C,2020-12-28 00:00:00,2021-01-25,0.2707081804129543,1366,6.3,6.2,15.0,1193.8,,,,,,,43.4,36.1,41.5,,,,5.84,,,,,1325.0,933.1,1323.1,22.2,21.2,20.3,,,,84.0,,84.0,,,
780,80C,2020-12-28 00:00:00,2021-01-26,0.2615828316411362,1367,6.0,5.7,15.0,,,,,,,,,,,,,,5.84,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
781,80C,2020-12-28 00:00:00,2021-01-27,0.4800370065402985,1368,5.2,5.0,14.5,1189.6,,,,,50600.0,Entire culture removed from pond weighed (134.6 kg) reduced to 84 kg and returned to pond,42.4,40.3,38.2,,,,5.93,,,,,1260.0,1193.8,1115.0,22.2,21.2,20.3,,,,84.0,,84.0,,,
782,80C,2020-12-29 00:00:00,2021-01-28,0.5214190310525895,1369,4.7,5.6,14.5,,,,,,,150g NaHCO3 AM,,,,,,,5.93,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
783,80C,2020-12-30 00:00:00,2021-01-29,0.5382527616262436,1370,5.3,4.9,14.5,1300.8,,,,,,100g NaHCO3 PM,37.8,34.6,33.4,,,,5.93,,,,,972.5,840.6,2089.4,22.2,21.2,,2.6,,8.72,84.0,,84.0,,,
784,80C,2021-01-04 00:00:00,2021-01-29,0.7443685401786804,1370,5.3,4.9,14.5,1300.8,,,,,,100g NaHCO3 PM,37.8,34.6,33.4,,,,5.93,,,,,972.5,840.6,2089.4,22.2,21.2,,2.6,,8.72,84.0,,84.0,,,
785,80C,2021-01-04 00:00:00,2021-01-29,0.7443685401786804,1370,5.3,4.9,14.5,1300.8,,,,,,100g NaHCO3 PM,37.8,34.6,33.4,,,,5.93,,,,,972.5,840.6,2089.4,22.2,21.2,,2.6,,8.72,84.0,,84.0,,,
786,80C,2021-01-04 00:00:00,2021-02-01,0.7073873333512034,1371,6.3,6.3,14.5,1340.8,,,,,,,37.7,38.1,32.0,,,,5.93,,,,,968.8,1055.6,1998.1,22.2,21.2,,,,,84.0,,84.0,,,
787,80C,2021-01-04 00:00:00,2021-02-02,0.6837166346385561,1372,5.9,5.7,14.5,,,,,,,0.1 TRIA added (dissolved in 2 polysorbate). It was miscible in pond media right away.,,,,,,,5.93,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
788,80C,2021-01-04 00:00:00,2021-02-03,0.7379363309774399,1373,5.1,4.8,14.0,1560.0,,,,,,100g NaHCO3 AM 100g NaHCO3 added PM,40.9,40.2,37.2,,,,5.93,,,,,1165.6,1191.9,2322.5,22.2,21.2,,,,,84.0,,84.0,,,
789,80C,2021-01-05 00:00:00,2021-02-04,0.46166624026584624,1374,5.5,5.3,14.0,,,,,,,,,,,,,,5.93,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
790,80C,2021-01-06 00:00:00,2021-02-05,0.5250740274906157,1375,5.0,5.8,14.0,1740.6,,,,,,100g NaHCO3 AM 1.0cm water added,45.8,41.8,39.4,,,,5.93,,,,,1471.9,1288.8,2461.3,22.2,21.2,,,,,84.0,,84.0,,,
791,80C,2021-01-07 00:00:00,2021-02-05,0.5348378167708636,1375,5.0,5.8,14.0,1740.6,,,,,,100g NaHCO3 AM 1.0cm water added,45.8,41.8,39.4,,,,5.93,,,,,1471.9,1288.8,2461.3,22.2,21.2,,,,,84.0,,84.0,,,
792,80C,2021-01-08 00:00:00,2021-02-05,0.5539226824339556,1375,5.0,5.8,14.0,1740.6,,,,,,100g NaHCO3 AM 1.0cm water added,45.8,41.8,39.4,,,,5.93,,,,,1471.9,1288.8,2461.3,22.2,21.2,,,,,84.0,,84.0,,,
793,80C,2021-01-11 00:00:00,2021-02-08,0.5831253921904856,2762,5.5,5.1,15.0,1923.9,,,,,,,,,,,,,5.93,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
794,80C,2021-01-11 00:00:00,2021-02-09,0.5634949325802996,2763,4.8,5.4,15.0,,,,,,,150g NaHCO3 AM,,,,,,,5.93,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
795,80C,2021-01-11 00:00:00,2021-02-10,0.5436697126562937,2792,4.7,5.5,14.5,,,,,,,150g NaHCO3 AM,,,,,,,5.57,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
796,80C,2021-01-12 00:00:00,2021-02-11,0.49933878588594716,2812,5.1,5.2,15.0,,,,,,,100g NaHCO3 AM,,,,,,,5.57,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
797,80C,2021-01-13 00:00:00,2021-02-12,0.4904729864063262,2813,4.7,5.6,14.5,1898.8,,,,,,150g NaHCO3 AM,,,,,,,5.57,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
798,80C,2021-01-14 00:00:00,2021-02-12,0.5203597924759586,2813,4.7,5.6,14.5,1898.8,,,,,,150g NaHCO3 AM,,,,,,,5.57,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
799,80C,2021-01-15 00:00:00,2021-02-12,0.5399238212640918,2813,4.7,5.6,14.5,1898.8,,,,,,150g NaHCO3 AM,,,,,,,5.57,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
800,80C,2021-01-18 00:00:00,2021-02-15,0.5247714433070592,2852,5.0,5.2,14.5,,,,,,,100g NaHCO3 AM,,,,,,,5.57,,,,,,,,22.2,21.2,,9.4,18.0,9.1,84.0,,84.0,,,
801,80C,2021-01-18 00:00:00,2021-02-16,0.5056433744751879,2853,4.9,5.2,14.5,,,,,,,100g NaHCO3 AM,,,,,,,5.57,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
802,80C,2021-01-18 00:00:00,2021-02-17,0.7368214439697265,2854,4.6,5.6,14.0,,,,,,60000.0,200g NaHCO3 AM,,,,,,,5.57,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
803,80C,2021-01-19 00:00:00,2021-02-18,0.7243752815179825,2855,5.3,4.8,14.0,,,,,,,Filled to 15.0 cm,,,,,,,5.31,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
804,80C,2021-01-20 00:00:00,2021-02-19,0.5998183964767457,2911,6.6,5.0,15.0,1546.9,,,,,,,,,,,,,5.31,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
805,80C,2021-01-21 00:00:00,2021-02-19,0.6009035445499421,2911,6.6,5.0,15.0,1546.9,,,,,,,,,,,,,5.31,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
806,80C,2021-01-22 00:00:00,2021-02-19,0.621947970779964,2911,6.6,5.0,15.0,1546.9,,,,,,,,,,,,,5.31,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
807,80C,2021-01-25 00:00:00,2021-02-22,0.6024480590139116,2931,6.5,6.5,14.5,,,,,,,,,,,,,,5.31,,,,,,,,22.2,21.2,,3.0,23.0,11.29,84.0,,84.0,,,
808,80C,2021-01-25 00:00:00,2021-02-23,0.5797360234688069,2932,6.4,6.6,14.5,,,,,,,,,,,,,,5.31,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
809,80C,2021-01-25 00:00:00,2021-02-24,0.557975730214119,2965,5.2,6.1,14.0,,,,,,,,,,,,,,5.14,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
810,80C,2021-01-26 00:00:00,2021-02-25,0.5383614728879929,2966,5.7,5.3,14.0,,,,,,,,,,,,,,5.14,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
811,80C,2021-01-27 00:00:00,2021-02-26,0.5354644025087358,3002,4.9,5.3,14.0,,,,,,,100g NaHCO3 AM,,,,,,,5.14,,,,,,,,22.2,21.2,,,,,84.0,,84.0,,,
812,80D,2020-12-01 00:00:00,2020-12-30,0.06899017103260956,1794,4.7,5.4,15.0,973.8,No,No,Yes,0.0,0.0,150g NaHCO3 AM,39.7,35.3,35.5,,,,5.61,,,,,1092.5,882.5,946.3,22.2,21.2,20.3,2.7,,7.5,84.0,,84.0,,,
813,80D,2020-12-02 00:00:00,2020-12-30,0.043061150404871726,1794,4.7,5.4,15.0,973.8,No,No,Yes,0.0,0.0,150g NaHCO3 AM,39.7,35.3,35.5,,,,5.61,,,,,1092.5,882.5,946.3,22.2,21.2,20.3,2.7,,7.5,84.0,,84.0,,,
814,80D,2020-12-03 00:00:00,2020-12-30,0.03111531638554161,1794,4.7,5.4,15.0,973.8,No,No,Yes,0.0,0.0,150g NaHCO3 AM,39.7,35.3,35.5,,,,5.61,,,,,1092.5,882.5,946.3,22.2,21.2,20.3,2.7,,7.5,84.0,,84.0,,,
815,80D,2020-12-04 00:00:00,2020-12-30,0.031980930571608446,1794,4.7,5.4,15.0,973.8,No,No,Yes,0.0,0.0,150g NaHCO3 AM,39.7,35.3,35.5,,,,5.61,,,,,1092.5,882.5,946.3,22.2,21.2,20.3,2.7,,7.5,84.0,,84.0,,,
816,80D,2020-12-07 00:00:00,2021-01-04,0.08228983184833916,1795,5.2,4.7,15.0,1287.5,No,No,Yes,0.0,0.0,150g NaHCO3 PM,45.2,40.5,39.9,,,,5.87,,,,,1436.9,1205.6,1220.0,22.2,21.2,20.3,,,,84.0,,84.0,,,
817,80D,2020-12-07 00:00:00,2021-01-05,0.07983486400059292,1796,5.0,5.3,15.0,,No,No,Yes,0.0,0.0,100g NaHCO3 AM,,,,,,,5.87,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
818,80D,2020-12-07 00:00:00,2021-01-06,0.1544081022665842,1797,4.7,5.4,14.5,1418.3,No,No,Yes,0.0,0.0,150g NaHCO3 AM,46.5,42.1,43.2,,,,5.87,,,,,1519.4,1305.0,1430.6,22.2,21.2,20.3,,,,84.0,,84.0,,,
819,80D,2020-12-08 00:00:00,2021-01-07,0.14673916335201265,1798,4.7,5.5,14.5,,No,No,Yes,0.0,0.0,150g NaHCO3 AM,,,,,,,5.87,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
820,80D,2020-12-09 00:00:00,2021-01-08,0.12413155761718747,1799,4.9,5.2,14.5,1012.3,No,No,Yes,0.0,0.0,100g NaHCO3 AM,38.9,38.2,35.2,,,,5.87,,,,,1043.1,1063.1,930.6,22.2,21.2,20.3,2.8,,8.42,84.0,,84.0,,,
821,80D,2020-12-10 00:00:00,2021-01-08,0.08916654222577663,1799,4.9,5.2,14.5,1012.3,No,No,Yes,0.0,0.0,100g NaHCO3 AM,38.9,38.2,35.2,,,,5.87,,,,,1043.1,1063.1,930.6,22.2,21.2,20.3,2.8,,8.42,84.0,,84.0,,,
822,80D,2020-12-11 00:00:00,2021-01-08,0.1065953122928191,1799,4.9,5.2,14.5,1012.3,No,No,Yes,0.0,0.0,100g NaHCO3 AM,38.9,38.2,35.2,,,,5.87,,,,,1043.1,1063.1,930.6,22.2,21.2,20.3,2.8,,8.42,84.0,,84.0,,,
823,80D,2020-12-14 00:00:00,2021-01-11,0.1179232946675165,1800,5.9,5.7,14.5,1236.7,,,,,,,40.3,41.5,41.3,,,,5.73,,,,,1126.9,1273.1,1310.0,22.2,21.2,20.3,,,,84.0,,84.0,,,
824,80D,2020-12-14 00:00:00,2021-01-12,0.11395389650767666,1801,4.9,4.8,14.5,,No,No,Yes,0.0,0.0,150g NaHCO3 AM,,,,,,,5.73,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
825,80D,2020-12-14 00:00:00,2021-01-13,0.43070638718605037,1802,5.5,5.1,14.0,1374.4,Yes,No,No,0.0,80600.0,1.0cm water added. Entire culture removed from pond weighed (164.6 kg) reduced to 84 kg and returned to pond.,46.2,42.6,40.9,,,,5.73,,,,,1501.3,1336.9,1285.0,22.2,21.2,20.3,,,,84.0,,84.0,,,
826,80D,2020-12-15 00:00:00,2021-01-14,0.42584962466757637,1803,5.7,5.4,15.0,,No,No,No,0.0,0.0,,,,,,,,5.73,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
827,80D,2020-12-16 00:00:00,2021-01-15,0.3912644524296352,1804,4.8,5.3,15.0,886.3,No,No,Yes,0.0,0.0,100g NaHCO3 AM,37.3,35.5,33.5,,,,5.73,,,,,943.8,895.0,820.0,22.2,21.2,20.3,2.7,,9.07,84.0,,84.0,,,
828,80D,2020-12-17 00:00:00,2021-01-15,0.42730236239052755,1804,4.8,5.3,15.0,886.3,No,No,Yes,0.0,0.0,100g NaHCO3 AM,37.3,35.5,33.5,,,,5.73,,,,,943.8,895.0,820.0,22.2,21.2,20.3,2.7,,9.07,84.0,,84.0,,,
829,80D,2020-12-18 00:00:00,2021-01-15,0.4435770345047542,1804,4.8,5.3,15.0,886.3,No,No,Yes,0.0,0.0,100g NaHCO3 AM,37.3,35.5,33.5,,,,5.73,,,,,943.8,895.0,820.0,22.2,21.2,20.3,2.7,,9.07,84.0,,84.0,,,
830,80D,2020-12-21 00:00:00,2021-01-18,0.4349853993913591,1805,4.2,6.1,14.5,1010.4,No,No,Yes,0.0,4000.0,300g NaHCO3 AM,37.8,37.3,37.1,,,,5.83,,,,,975.0,1008.8,1047.5,22.2,21.2,20.3,,,,84.0,,84.0,,,
831,80D,2020-12-21 00:00:00,2021-01-19,0.42041018909031524,1806,5.6,5.2,14.5,,No,No,No,0.0,0.0,,,,,,,,5.83,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
832,80D,2020-12-21 00:00:00,2021-01-20,0.3665432972226824,1807,4.6,6.1,14.5,881.0,No,No,Yes,0.0,4000.0,200g NaHCO3 PM,39.5,31.3,35.3,,,,5.83,,,,,1078.1,632.5,932.5,22.2,21.2,20.3,,,,84.0,,84.0,,,
833,80D,2020-12-22 00:00:00,2021-01-21,0.36349943382535654,1808,5.8,5.5,14.5,,No,No,No,0.0,0.0,Entire culture removed from pond weighed (95.6 kg) and returned to pond.,,,,,,,5.83,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
834,80D,2020-12-23 00:00:00,2021-01-22,0.40513004534312663,1809,4.8,5.9,14.5,1096.7,No,No,Yes,0.0,4000.0,150g NaHCO3 AM,41.1,39.7,35.6,,,,5.83,,,,,1178.8,1156.3,955.0,22.2,21.2,20.3,2.9,,8.03,84.0,,84.0,,,
835,80D,2020-12-28 00:00:00,2021-01-22,0.46042941769360124,1809,4.8,5.9,14.5,1096.7,No,No,Yes,0.0,4000.0,150g NaHCO3 AM,41.1,39.7,35.6,,,,5.83,,,,,1178.8,1156.3,955.0,22.2,21.2,20.3,2.9,,8.03,84.0,,84.0,,,
836,80D,2020-12-28 00:00:00,2021-01-22,0.46042941769360124,1809,4.8,5.9,14.5,1096.7,No,No,Yes,0.0,4000.0,150g NaHCO3 AM,41.1,39.7,35.6,,,,5.83,,,,,1178.8,1156.3,955.0,22.2,21.2,20.3,2.9,,8.03,84.0,,84.0,,,
837,80D,2020-12-28 00:00:00,2021-01-25,0.39965512401785175,1810,6.2,6.1,14.5,770.6,,,,,4000.0,,34.6,33.0,33.1,,,,5.93,,,,,774.4,741.9,795.6,22.2,21.2,20.3,,,,84.0,,84.0,,,
838,80D,2020-12-28 00:00:00,2021-01-26,0.3863584072632625,1811,5.5,4.9,14.0,,Yes,,,,,0.5 cm water added,,,,,,,5.93,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
839,80D,2020-12-28 00:00:00,2021-01-27,0.3817117152622769,1812,4.8,5.9,14.5,876.9,,,,,2000.0,150g NaHCO3 AM,39.0,35.4,31.5,,,,5.93,,,,,1046.9,886.9,696.9,22.2,21.2,20.3,,,,84.0,,84.0,,,
840,80D,2020-12-29 00:00:00,2021-01-28,0.3006935687400272,1813,5.1,5.8,14.5,,,,,,,Entire culture removed from pond weighed (114.2 kg) and returned to pond.,,,,,,,5.93,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
841,80D,2020-12-30 00:00:00,2021-01-29,0.2839995301757539,1814,5.0,5.6,14.5,839.6,,,,,3000.0,100g NaHCO3,35.8,36.5,31.7,,,,5.93,,,,,847.5,960.6,710.6,22.2,21.2,20.3,2.9,,9.21,84.0,,84.0,,,
842,80D,2021-01-04 00:00:00,2021-01-29,0.3360436202087401,1814,5.0,5.6,14.5,839.6,,,,,3000.0,100g NaHCO3,35.8,36.5,31.7,,,,5.93,,,,,847.5,960.6,710.6,22.2,21.2,20.3,2.9,,9.21,84.0,,84.0,,,
843,80D,2021-01-04 00:00:00,2021-01-29,0.3360436202087401,1814,5.0,5.6,14.5,839.6,,,,,3000.0,100g NaHCO3,35.8,36.5,31.7,,,,5.93,,,,,847.5,960.6,710.6,22.2,21.2,20.3,2.9,,9.21,84.0,,84.0,,,
844,80D,2021-01-04 00:00:00,2021-02-01,0.24268874554089126,1815,6.5,6.5,14.0,675.8,,,,,,,35.4,30.5,30.3,,,,5.93,,,,,821.3,583.1,623.1,22.2,21.2,20.3,,,,84.0,,84.0,,,
845,80D,2021-01-04 00:00:00,2021-02-02,0.2344763833892051,1816,6.2,6.3,14.0,,,,,,,,,,,,,,5.93,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
846,80D,2021-01-04 00:00:00,2021-02-03,0.448940394914082,1817,6.1,6.4,14.0,820.4,,,,,41000.0,Entire culture removed from pond weighed (125 kg) reduced to 84 kg and returned to pond.,36.0,34.0,33.1,,,,5.93,,,,,860.6,801.3,799.4,22.2,21.2,20.3,,,,84.0,,84.0,,,
847,80D,2021-01-05 00:00:00,2021-02-04,0.4550885552489417,1818,6.1,6.8,14.0,,,,,,,,,,,,,,5.93,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
848,80D,2021-01-06 00:00:00,2021-02-05,0.3722162477878843,1819,6.3,6.9,14.0,584.0,,,,,,,32.7,30.6,28.5,,,,5.93,,,,,656.3,587.5,508.1,22.2,21.2,20.3,,,,84.0,,84.0,,,
849,80D,2021-01-07 00:00:00,2021-02-05,0.3903315816191498,1819,6.3,6.9,14.0,584.0,,,,,,,32.7,30.6,28.5,,,,5.93,,,,,656.3,587.5,508.1,22.2,21.2,20.3,,,,84.0,,84.0,,,
850,80D,2021-01-08 00:00:00,2021-02-05,0.4042271627671377,1819,6.3,6.9,14.0,584.0,,,,,,,32.7,30.6,28.5,,,,5.93,,,,,656.3,587.5,508.1,22.2,21.2,20.3,,,,84.0,,84.0,,,
851,80D,2021-01-11 00:00:00,2021-02-08,0.8433527301104701,2764,5.8,5.3,14.0,1624.1,,,,,7000.0,,,,,,,,5.93,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
852,80D,2021-01-11 00:00:00,2021-02-09,0.8147228657856832,2765,4.7,5.7,14.0,,Yes,,,,,150g NaHCO3 AM +1.0cm water,,,,,,,5.93,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
853,80D,2021-01-11 00:00:00,2021-02-10,0.7854519152725762,2793,5.7,5.1,14.5,,,,,,,,,,,,,,5.5,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
854,80D,2021-01-12 00:00:00,2021-02-11,0.8105224638813563,2814,4.5,5.7,14.5,,,,,,,200g NaHCO3 AM,,,,,,,5.5,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
855,80D,2021-01-13 00:00:00,2021-02-12,0.8657715092672619,2815,4.8,5.8,14.5,1726.6,,,,,5000.0,150g NaHCO3 AM,,,,,,,5.5,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
